"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_RHOBTB_GTPASE_CYCLE",0.000952318301564424,0.00235978873255302,0.477270815362862,0.509844191319887,1.88929103838051,35,"MSI2;CUL3;ACTG1;TWF1;CCT6A;RBBP6;CCT2;HNRNPC;HSP90AB1;HSP90AA1;TMOD3;TRA2B;COPS4;CCT7;COPS2;DBN1;MYO6;ROCK1;PHIP;TXNL1;STK38;RHOBTB1;RBMX"
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",0.000974085342763709,0.00240761541917554,0.477270815362862,0.50935617946252,1.88748264976994,35,"ICOS;PTPN6;MIR21;BCL2A1;CCNB1;JUNB;GZMB;SKP1;RBX1;HDAC1;FOXM1;ZAP70;MOV10;RB1;CUL1;DNMT1;MAPK1;IL10RA"
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",0.000975191408657154,0.00240761541917554,0.477270815362862,0.635807561814486,1.94730077990881,17,"TNFRSF12A;TNFSF13B;BIRC3;LTB;BIRC2;TNFRSF13C;CD40LG;TNFSF14;LTA;TRAF3;TRAF2;TNFSF11"
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",0.000990684351928431,0.00244139397879255,0.45505986738723,0.433073595484279,1.80277067833245,60,"DCAF13;UTP15;RRP36;NOP10;DDX47;NOL11;THUMPD1;PNO1;TRMT112;WDR75;UTP3;MPHOSPH10;UTP18;NOP58;UTP11;DIMT1;NHP2;KRR1;EMG1;WDR46;NOP56;NOP2;UTP14A;HEATR1;IMP4;WDR3;PWP2;IMP3;DDX52;FCF1;DKC1;GAR1;TBL3;TSR3;DHX37;UTP25;WDR43;NOC4L;WDR36;NAT10;UTP6;UTP20"
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.00101958017112267,0.00250801837714117,0.45505986738723,0.522427554054514,1.91140595214953,33,"POLR2K;CDK7;POLR2B;SUPT4H1;POLR2D;POLR2G;GTF2H3;POLR2J;NCBP2;POLR2H;GTF2H2;GTF2H5;NELFCD;POLR2C;CTDP1;NCBP1;NELFE"
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS",0.00103757276237778,0.00254762856773268,0.45505986738723,-0.607272432627751,-1.96055288865188,20,"EGFR;MYH11;KRT14;MME;KRT5;CNN1;TP63;ALDH1A1;ITGA6;VIM"
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",0.00108084207613569,0.00264453124450066,0.45505986738723,0.565079417971982,1.92138933857285,25,"POLD4;RPA3;POLB;RFC4;PCNA;PARP1;FEN1;RFC5;ADPRS;RPA2;POLE3;RFC2;APEX1"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",0.0010809619552818,0.00264453124450066,0.45505986738723,0.40520190553694,1.74841566483178,72,"KRAS;ATP6V1A;PTPN1;ATP6V0E2;NRAS;ATP6V0E1;ATP6V0B;ATP6AP1;ATP6V0C;ATP6V1C2;CTSD;ATP6V0D1;ATP6V1B2;ATP6V1F;ATP6V1C1;TRIB3;FLT3;ATP6V1H;IDE;PDPK1;ATP6V1G1;ATP6V1D;GRB2"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.00120614872730979,0.00294545015292317,0.45505986738723,0.385780257377578,1.70533850418824,84,"COMP;COL8A1;FN1;COL10A1;LUM;ITGA4;IBSP;ITGAX;ITGAV;THBS1;ITGAL;ITGAD;COL1A2;COL5A1;COL1A1;ITGB7;COL5A2;ITGB2;COL6A3;SPP1;ICAM3;COL8A2;CDH1;COL3A1;COL6A5;ICAM1"
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",0.00121337117477871,0.00295772937360162,0.45505986738723,0.417665797147101,1.76168680880539,65,"TUBB3;RP2;RAB11A;EXOC8;TUBA1C;CCT5;EXOC6;ARF4;ARL3;CCT8;TCP1;RAB8A;CCT2;TUBA1B;TUBA1A;SSTR3;EXOC5;CCT4;CCT3;RAB3IP;BBS4;TUBA4A;RAB11FIP3;EXOC2;TUBB8;PDE6D;ARL13B;TUBB4B;CYS1;TUBB1"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",0.00121621366957,0.00295930690718477,0.45505986738723,0.413054584219988,1.74325272618197,64,"GRPEL2;TIMM17B;TIMM23;TIMM8B;COX17;COQ2;TIMM17A;GFER;HSPA9;CHCHD2;DNAJC19;COA6;TOMM70;TOMM6;HSPD1;VDAC1;MTX1;CHCHD7;MTX2;TOMM40;COA4;GRPEL1;TIMM10;CMC2;TOMM22;PITRM1;TOMM5;CYC1;TIMM8A;CHCHD5;ATP5F1B"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",0.00125002717827681,0.00303610204741826,0.45505986738723,0.50810707370006,1.86976972524705,34,"NOX4;ATOX1;PRDX1;CYBB;CYBA;TXNRD1;SOD1;GSR;CYCS;TXN;ERO1A;NCF1;GPX8;P4HB;NCF2;PRDX5;PRDX3;GPX7;ATP7A"
"REACTOME_AURKA_ACTIVATION_BY_TPX2",0.00129567751986514,0.0031413188790975,0.45505986738723,0.402366701919625,1.72579115603282,71,"MAPRE1;PLK1;NEDD1;CDK1;TPX2;NEK2;AURKA;CEP135;HMMR;PLK4;CCP110;DYNLL1;CKAP5;TUBA1A;HAUS2;HSP90AA1;CETN2;CEP70;TUBA4A;PPP2R1A;TUBB;CSNK1D;HAUS1;CEP43;CEP41;HAUS3;ACTR1A;TUBB4B;CEP250;CEP76;CEP290;ODF2;DYNC1I2;AKAP9"
"REACTOME_PYROPTOSIS",0.00130779424459982,0.00316500294743368,0.45505986738723,0.53750106530417,1.86652817177361,27,"CASP3;IL18;CHMP2B;BAX;GZMB;CHMP4B;IRF1;IL1B;CYCS;BAK1;CASP1;CASP4;CHMP7;CHMP2A;CHMP4A;IL1A;GSDMD"
"REACTOME_SPHINGOLIPID_METABOLISM",0.00131157540354447,0.00316846531178843,0.45505986738723,0.361509959140412,1.64643797829106,102,"SPTSSA;UGCG;SGPP1;CERS6;M6PR;SGPL1;ARSB;GLB1;NEU1;GM2A;ORMDL2;CERS2;SPTSSB;HEXB;DEGS2;PSAP;ARSG;ASAH1;B3GALNT1;ORMDL1;GBA1;ASAH2;SGMS2;CTSA;CERS4;SPTLC1"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0.00132733601286129,0.00320080312224868,0.45505986738723,0.40051665227658,1.6991810165307,68,"IGLV3-1;IGHV3-11;IGHV3-33;APOL1;IGHV1-69;IGHV4-34;IGLV1-47;IGHV4-59;IGHV3-30;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;IGKV1D-33;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;IGLV1-44;IGLV1-40;IGHV3-48"
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.0013371192357797,0.00321863701755542,0.45505986738723,0.387680350255753,1.68617894286507,81,"KRAS;FN1;RAP1B;ACTB;NRAS;CSK;AGGF1;DUSP10;IQGAP1;ACTG1;RAP1A;ZC3HAV1;PPP1CC;ESRP1;BCL2L11;YWHAB;SHOC2"
"REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY",0.00138619877720214,0.0033308305733841,0.45505986738723,0.511934721252641,1.87301581955266,33,"POLR2K;ELOC;POLR2B;CCNT1;SUPT4H1;ELOB;POLR2D;TCEA1;CCNT2;POLR2G;POLR2J;POLR2H;SUPT16H;CCNK;NELFCD;POLR2C"
"REACTOME_METAL_ION_SLC_TRANSPORTERS",0.00138895628944074,0.00333151793267992,0.45505986738723,0.48530330075214,1.87385306830522,40,"SLC30A1;SLC24A2;SLC40A1;SLC30A5;SLC24A5;SLC30A8;SLC39A14;SLC39A1;SLC9A1;SLC39A3;SLC39A7;SLC9A2;SRI;SLC9A7;SLC39A10;CALM1;SLC31A1;SLC8A1"
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",0.00139425946787372,0.00333829797991788,0.45505986738723,0.595411497940636,1.8866389372342,20,"MYD88;ZBP1;TBK1;CHUK;TICAM1;NFKB1;RIPK3;DHX9;RIPK1;RELA;IKBKB;NFKB2;NKIRAS1;NFKBIB;NFKBIA"
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",0.00145910601507344,0.00348736685872161,0.45505986738723,0.534071739423493,1.85461948213622,27,"POLR2K;POLR2B;HNRNPF;ESRP1;POLR2D;PTBP1;HNRNPH1;POLR2G;POLR2J;NCBP2;POLR2H;HNRNPM;TIAL1;ESRP2;TIA1;POLR2C"
"REACTOME_RHOG_GTPASE_CYCLE",0.00153116744718765,0.00365312162621055,0.45505986738723,0.39367189075959,1.7096653859594,74,"ERBIN;VAV3;ELMO2;DEPDC1B;VANGL1;YKT6;PREX1;ARHGDIB;HSPE1;CDC42;VRK2;PAK2;LMAN1;TFRC;TMPO;LEMD3;NDUFA5;VAV1;RAB7A;DOCK2;NDUFS3;VAV2;ARHGAP1;SHMT2;RHOG;MPP7;ARHGEF16;ANKLE2;KTN1;ARHGDIA"
"REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS",0.0015455700196104,0.0036809688806269,0.45505986738723,0.531037374793394,1.84408233638692,27,"B2M;CORO1A;RAB5A;PGK1;RNF213;ATP6V1H;RAB7A;KPNA1;DUSP16;TRIM27;UBC;MAPK1;TLR2;UBB;GSK3A;SFPQ;KPNB1"
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",0.00155295234989154,0.00369202780891323,0.45505986738723,0.593454217530276,1.8804370391418,20,"UBE2D1;PLK1;CCNB1;CDK1;UBE2S;UBE2C;UBE2E1;ANAPC11;CDC23;CDC27;ANAPC7;ANAPC16;ANAPC1;ANAPC5"
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",0.00157562278741318,0.00373933013632564,0.45505986738723,0.624161377220002,1.85226568074907,16,"CASP8;LY96;FASLG;FADD;TICAM1;TRADD;TICAM2;RIPK1;TNFRSF10B;TRAF2;TNFRSF10A;TNFSF10"
"REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",0.00162299946682346,0.00384499697939898,0.45505986738723,0.547846266052312,1.87550992074531,26,"UBE2D1;BUB3;NEK2;UBE2S;MAD2L1;UBE2C;BUB1B;CDC20;UBE2E1;ANAPC11;CDC23;UBC;CDC27;UBB;ANAPC7;ANAPC16;ANAPC1;ANAPC5"
"REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION",0.00167652731903554,0.00396484004571913,0.45505986738723,0.602403943880504,1.88654733931826,19,"PPP2CA;CCNB1;CDK1;VRK2;TMPO;CCNB2;LEMD3;BANF1;LMNB1;ANKLE2;PPP2R1A;PPP2R2A;LEMD2;KPNB1;EMD;LBR"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC",0.00180904897799507,0.00427074960129134,0.45505986738723,0.553236778784645,1.88112186474275,25,"TUBB3;TUBA1C;CCT5;CCT6A;CCT8;TCP1;CCT2;TUBA4B;TUBA1B;TUBA1A;CCT4;CCT3;CCT7;TUBA4A"
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION",0.00182580703395935,0.00430277601709301,0.45505986738723,-0.574657027037799,-1.87694802960295,21,"GRIN2B;GRIA4;DLG4;GRIA3;LRRC7;DLG2;GRIN2A;GRIA1;GRIA2"
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.00185194722503295,0.00435676240723284,0.45505986738723,0.454504318872033,1.74492615629606,39,"RIGI;UBE2D1;IFIH1;CDK1;TNFAIP3;NOD2;VCPIP1;TNIP3;RHOA;RIPK2;OTUB1;TRIM25;YOD1;RIPK1;UBC;MAVS;TNIP2;TRAF3;UBB"
"KEGG_TASTE_TRANSDUCTION",0.00187062287358317,0.00439303072054027,0.45505986738723,-0.497587946374992,-1.84845734357704,36,"KCNB1;TAS2R13;CACNA1A;TAS2R3;TAS2R19;ADCY6;TAS2R4;TAS2R14;TAS2R31;ADCY4;TAS2R10;TAS1R1;TAS2R50;TAS2R20;GNB3;TAS2R46"
"KEGG_PATHWAYS_IN_CANCER",0.00189640747995057,0.00444583875299716,0.45505986738723,0.270650960168722,1.46546971772521,310,"CASP3;KRAS;LEF1;FN1;STAT1;ELOC;TPM3;WNT7B;NRAS;TGFB1;RAC2;XIAP;MMP1;ITGAV;RASSF5;CASP8;BIRC3;WNT9A;TRAF1;MAPK9;CCNE2;PIK3CG;CCDC6;STK4;CDKN1A;HIF1A;TRAF5;BIRC2;CDC42;TFG;FLT3;BAX;ELOB;BRCA2;NKX3-1;FASLG;CDKN1B;CUL2;HSP90B1;BCL2L1;BIRC5;PRKCB;MMP2;RARA;RBX1;FADD;HDAC1;E2F3;RHOA;CHUK;CYCS;CDKN2A;EGLN3;RAC1;SPI1;CDK2;PIK3R5;VHL;HSP90AB1;CDH1;GSK3B;WNT2;E2F2;GRB2;RALA;NFKB1;TGFBR1;SLC2A1;RB1;PIK3R3;HSP90AA1;ARNT2;DVL3;PIK3CB;CKS1B;MAX;CCNE1;RAD51;E2F1;FZD6;RALB;RUNX1;CSF2RA;KITLG;RELA;DAPK3;TGFB2;FGF18;FGFR3;FZD2;EGLN2;STK36;MAPK1;ERBB2;CDK4;MSH6;NCOA4;IKBKB;MDM2;AXIN1;MSH2;PIK3CD;NFKB2;PGF"
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS",0.00193660676831282,0.00453219778417654,0.45505986738723,0.453178867540043,1.73983750344491,39,"CCNE2;DCAF7;CCT5;XRN2;CCT6A;FBXO4;CCT8;TCP1;GBA1;CCT2;AP3M1;LONP2;FBXO6;CCNE1;CCT4;CCT3;CCT7;NOP56;ARFGEF2;SKIC2"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.00197789102112569,0.00462079219493489,0.431707695803346,0.56366373760666,1.89283846807249,24,"STAT1;UBE2D1;ELOC;CUL5;UBE2D2;RNF7;HCK;ELOB;SYK;UBE2D3;SOCS3;LYN"
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",0.00200861966730902,0.00468446247669992,0.431707695803346,-0.577128739215841,-1.90499616423923,22,"ALDH1A2;ADH4;ADH1A;RDH5;AKR1C3;ADH1C;CRABP1;RDH10;CYP26B1;ALDH1A1"
"REACTOME_SIGNALING_BY_VEGF",0.0020186709211697,0.00469977271457126,0.431707695803346,0.358822108953445,1.64287855059117,105,"KRAS;CYFIP2;ACTB;ABI1;NRAS;VAV3;ITGAV;ELMO2;MAPKAPK2;CYBB;CYBA;HSPB1;ACTG1;NCKAP1L;TRIB3;CDC42;PAK2;PAK1;SH2D2A;PRKCB;RHOA;RAC1;PDPK1;VAV1;NCF1;SRC;RICTOR;VAV2;PRKACB;HSP90AA1;PTK2B"
"REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK",0.00202504769709572,0.0047064901649742,0.431707695803346,0.447226445053722,1.78146659995099,49,"M6PR;RAB6A;COG2;NSF;NAPA;STX6;GCC1;NAPG;GCC2;ARL1;SCOC;SYS1;RAB43;TMF1;TGOLN2;PLIN3;VPS52;STX16;USP6NL;NAA30;COG4;COG5;ARFIP2;COG8;VAMP4"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.00207703265462903,0.00481900175290865,0.431707695803346,0.381019638096363,1.66083553593592,80,"KRAS;GNAI3;ANAPC13;BUB1;MAPK9;PIK3CG;PLK1;CCNB1;CDK1;PKMYT1;MAD2L1;RPS6KA1;CCNB2;CDK2;PIK3R5;HSP90AB1;ADCY7;ANAPC11;CCNA2;PIK3R3;PRKACB;HSP90AA1;CDC25A;PIK3CB;CDC25C;CDC23;ADCY9;MAPK1;GNAI2;PIK3CD;AKT1;MAPK13;CDC27;MAPK14"
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",0.00220258909577813,0.00510152938334867,0.431707695803346,0.489790382854175,1.77248502134724,32,"XIAP;CASP8;BIRC3;BIRC2;FASLG;ITCH;FADD;FLOT1;RIPK3;HSP90AA1;TRADD;PDCD6IP;RIPK1;UBE2L3;STUB1;UBC;TNFRSF10B;UBB;TRAF2;TNFRSF10A;TNFSF10;SDCBP"
"REACTOME_INFLAMMASOMES",0.00227335501050193,0.00525084451397911,0.431707695803346,0.567571719553823,1.83438335289753,21,"PYCARD;AIM2;PANX1;BCL2L1;HMOX1;CASP1;TXN;HSP90AB1;NFKB1;P2RX7;RELA;NFKB2;PSTPIP1"
"REACTOME_MRNA_CAPPING",0.00227484658469124,0.00525084451397911,0.431707695803346,0.523622982525838,1.83907439176515,29,"POLR2K;CDK7;POLR2B;POLR2D;POLR2G;GTF2H3;POLR2J;NCBP2;POLR2H;GTF2H2;GTF2H5;RNMT;POLR2C"
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",0.00229706188336987,0.00529305883552579,0.431707695803346,0.536105690636366,1.8353169559807,26,"CASP3;UNC5B;CASP8;LY96;FASLG;FADD;TICAM1;TRADD;TICAM2;RIPK1;DAPK3;TNFRSF10B;TRAF2;UNC5A;TNFRSF10A;APPL1;TNFSF10"
"REACTOME_THE_NLRP3_INFLAMMASOME",0.00234575860452774,0.00538685280903473,0.431707695803346,0.611072599709147,1.81342333280647,16,"PYCARD;PANX1;HMOX1;CASP1;TXN;HSP90AB1;NFKB1;P2RX7;RELA;NFKB2;PSTPIP1"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.00234575860452774,0.00538685280903473,0.431707695803346,0.61048065741028,1.81166668068861,16,"RIGI;IRF7;TBK1;IFIH1;SIKE1;TRIM25"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.00240577941186027,0.00551529021630551,0.431707695803346,0.331759074612263,1.58415133486919,125,"KRAS;RAP1B;CAMK4;YWHAZ;NRAS;IRAK4;CSK;NFKBIE;MAPKAPK2;MAPK9;CALM2;PIK3CG;YWHAQ;ARHGDIB;RAP1A;YWHAH;CDC42;YWHAB;BAX;FASLG;RPS6KA1;RHOA;RAC1;PDPK1;PIK3R5;GSK3B;GRB2;RIPK2;NFKB1;PIK3R3;RPS6KA4;PRDM4;PSEN1;PIK3CB"
"KEGG_PPAR_SIGNALING_PATHWAY",0.00242493955522757,0.00554977677495207,0.431707695803346,-0.415486950757151,-1.75892364832043,60,"PCK1;LPL;SORBS1;SLC27A1;AQP7;FABP4;PPARG;PPARA;FABP7;PLIN1;CD36;ACADL;CYP4A11;ADIPOQ;SLC27A5;ANGPTL4;RXRG"
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",0.00246975834259965,0.00564276990817682,0.431707695803346,0.29137412230647,1.49766848073607,197,"CXCR4;CAP1;ELOC;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;NELL2;EIF4A3;PFN1;ETF1;RPS27L;PSMD6;GSPT1;PSMA1;PSMD14;PSMD12;PSMB4;CDC42;PSMD1;ELOB;PAK2;PSMB1;CUL2;VASP;PAK1;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;RPL26L1;RHOA;MAGOH;ADRM1;PSMC4;RAC1;PSMD7;PFN2;ENAH;PSMA7;EVL;ROBO2;RNPS1;SRC;AKAP5;PRKACB;PSMB3;MAGOHB;EIF4G1;NCBP2;SEM1;PSMB5"
"REACTOME_ECM_PROTEOGLYCANS",0.00250917799211727,0.00572313355900859,0.431707695803346,0.383784483207017,1.6660728184742,75,"COMP;MATN3;BGN;FN1;ASPN;LUM;VCAN;TGFB1;IBSP;SERPINE1;ITGAX;ITGAV;COL1A2;COL5A1;COL1A1;HAPLN1;COL5A2;DMP1;COL6A3;ACAN;COL3A1;TNR;COL6A5"
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION",0.00255667615458442,0.00582162070334425,0.431707695803346,0.373455954551094,1.6616533784405,86,"MAPRE1;PLK1;NEDD1;CCNB1;CDK1;NEK2;AURKA;CEP135;SKP1;PLK4;CCNB2;RAB8A;CCP110;DYNLL1;CKAP5;FBXW11;TUBA1A;HAUS2;HSP90AA1;BORA;CETN2;CUL1;CEP70;TUBA4A;PPP2R1A;TUBB;CSNK1D;UBC;HAUS1;CEP43;CEP41;HAUS3;ACTR1A;TUBB4B;UBB;CEP250"
"REACTOME_CRISTAE_FORMATION",0.0026251566462424,0.00596747244373484,0.431707695803346,0.501852289868715,1.79261334413482,31,"ATP5MK;ATP5PB;ATP5F1E;HSPA9;ATP5PF;APOO;ATP5F1C;ATP5MF;IMMT;MTX1;ATP5PD;MTX2;ATP5MJ;ATP5MG;MICOS10;ATP5PO;ATP5MC3;ATP5F1B;CHCHD3;ATP5MC2;TMEM11"
"KEGG_PROSTATE_CANCER",0.00264053842346648,0.00598226184005515,0.431707695803346,0.361902286460294,1.61646511822076,87,"KRAS;LEF1;NRAS;CCNE2;PIK3CG;CDKN1A;NKX3-1;CDKN1B;HSP90B1;E2F3;CHUK;PDPK1;CREB3L1;CDK2;PIK3R5;HSP90AB1;GSK3B;E2F2;GRB2;NFKB1;RB1;PIK3R3;HSP90AA1;CREB1;PIK3CB;CCNE1;E2F1;RELA;MAPK1;ERBB2;IKBKB;MDM2;PIK3CD;AKT1;CREB3L4"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",0.00263883559930129,0.00598226184005515,0.431707695803346,0.658962475374808,1.92345446660358,15,"YWHAZ;YWHAQ;CCNB1;CDK1;YWHAH;YWHAB;CCNA2;CHEK1;CDC25C;WEE1;CHEK2"
"REACTOME_CO_INHIBITION_BY_CTLA4",0.00267062879929288,0.00603817677547928,0.431707695803346,0.563029841478135,1.81970407053392,21,"CD80;CD86;CTLA4;PPP2CA;LCK;PPP2R5E;LYN;SRC"
"REACTOME_GLYCOSPHINGOLIPID_CATABOLISM",0.0026741776965587,0.00603817677547928,0.431707695803346,0.486403317161813,1.82052309834527,36,"M6PR;ARSB;GLB1;NEU1;GM2A;HEXB;PSAP;ARSG;ASAH1;GBA1;ASAH2;CTSA;SMPD3;HEXA;ARSI;SMPD4;NEU3;GLA;GALC;SUMF2"
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.00268872448426114,0.00606087057656189,0.431707695803346,0.49843000185976,1.76535384166265,30,"STAT1;SKIL;UBE2D1;SERPINE1;TRIM33;PARP1;HDAC1;SMAD7;UBE2D3;RNF111;TGIF1;TGIF2;USP9X;UBC;MAPK1;SMURF2;UBB"
"REACTOME_MAPK1_MAPK3_SIGNALING",0.00271529290801866,0.00611054230385501,0.431707695803346,0.276018230449378,1.46873282133296,258,"KRAS;FN1;RAP1B;ACTB;PSMA5;PPP2CA;NRAS;PSMC2;PSMA6;PSMA4;LYPLA1;IL2RB;CSK;IL2RG;PSMA2;DUSP10;PTPN7;PAQR3;CUL3;RANBP9;DUSP5;IQGAP1;ACTG1;PSMD6;RASGRP1;RASAL3;PSMA1;DUSP2;CDK1;RAP1A;PSMD14;PSMD12;PPP1CC;PSMB4;FLT3;PSMD1;YWHAB;SHOC2;RASGRF1;PSMB1;BCL2L1;PSMA3;LAMTOR2;RBX1;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;LAT;SPRED3;IL2RA;GRB2;PSMA7;PPP2R5E;SRC;DLG3;ARTN;PSMB3;PIK3CB;ZDHHC9;SEM1;PSMB5;DUSP16;CSF2RB;CSF2RA;KITLG;PSMD8;DUSP8;PSMD11;JAK3;ABHD17C;PSMD3;PPP2R1A;FGF18;FGFR3;UBC;GRIN2D;MAPK1;ERBB2;FRS2;BRAP;ERBB3;PSMC5;PSMC3;RASGRP3;KSR2;NRG4;RGL2;PDE6D;PSMB7;GOLGA7;FGG;SHC1;PSMC1;UBB"
"REACTOME_LAGGING_STRAND_SYNTHESIS",0.00274787738377,0.00617356452220326,0.431707695803346,0.575931374258334,1.82491362630507,20,"POLD4;RPA3;RFC4;PCNA;PRIM1;DNA2;FEN1;RFC5;RPA2;PRIM2;RFC2"
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0.00275891207119968,0.00618804238265752,0.431707695803346,0.561518145142029,1.81481829046762,21,"POLD4;RPA3;POLB;RFC4;PCNA;FEN1;RFC5;RPA2;POLE3;RFC2;APEX1"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.00281778056953491,0.00630958174042036,0.431707695803346,0.497098944891908,1.76063946547562,30,"MMP11;MMP10;MMP13;MMP1;CTSK;MMP14;MMP2;MMP3;TPSAB1;CTSV;MMP17;TIMP1"
"REACTOME_RAC3_GTPASE_CYCLE",0.00287402369467533,0.00641421182189129,0.431707695803346,0.357050921913496,1.61301042202058,93,"ERBIN;DOCK10;ABI1;SNAP23;DEPDC1B;CYBB;VANGL1;CYBA;YKT6;NCKAP1L;PREX1;ARHGDIB;TIAM1;ARAP2;IL32;CDC42;VRK2;PAK2;LMAN1;PAK1;RACGAP1;TFRC;TMPO;LEMD3;ARHGAP15;RAB7A;NCF1;VAV2;ARHGAP1"
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.00287011800881145,0.00641421182189129,0.431707695803346,0.519380540372148,1.82417403982537,29,"TNFRSF9;TNFSF13B;TNFSF8;TNFRSF18;CD70;CD27;TNFRSF11B;FASLG;TNFRSF4;TNFSF9;TNFRSF13B;TNFSF14;LTA"
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",0.00287922292426076,0.00641519421802232,0.431707695803346,0.474909640477166,1.79940783590565,38,"UBE2D1;CCNE2;CDKN1A;UBE2S;UBE2C;CDKN1B;E2F3;CDK2;UBE2E1;ANAPC11;E2F2;DAXX;RB1;CCNE1;E2F1;CDC23"
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III",0.00290381802457049,0.00645931798204789,0.431707695803346,0.496425360852913,1.75825374598344,30,"TUBB3;TUBA1C;CHMP2B;CHMP4B;TUBA4B;TUBA1B;SPAST;TUBA1A;IST1;CHMP7;TUBA4A;CHMP2A;CHMP4A;TUBB8;LEMD2;TUBB4B;TUBB1"
"REACTOME_COMPLEX_IV_ASSEMBLY",0.00293831883278321,0.00652529454133734,0.431707695803346,0.449853116644385,1.73859416111867,43,"COX7A2;COQ10B;COX17;NDUFA4;COX6C;RAB5IF;COX8A;COA1;SCO2;TMEM223;COX7B;COX7A2L;COX5A;COX6B1;HIGD1A;PET100;COX6A1;PNKD;COX16"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION",0.00324796827421417,0.00720108755533009,0.431707695803346,0.493499967019895,1.74789250123047,30,"MEAF6;PIP4K2A;PIP4P1;PIP4K2C;BRD7;RBBP7;HDAC1;RBBP4;KAT6A;CHD4;BRPF3;GATAD2B;ING2;AKT1;PIN1;HDAC2;MTA2"
